date,Price(USD$ / Ounce),BTC_USD$_x,Rolling_Corr_GOLD_BTC,VIX_value,BTC_USD$_y,Rolling_Corr_VIX_BTC
2017-08-14,1281.86,4320.6,0.5443278065982698,12.33,4320.6,0.1940795444692473
2017-08-15,1271.38,4159.93,0.5254280737544795,12.04,4159.93,0.22513900098018166
2017-08-16,1282.71,4370.01,0.5278947284968513,11.74,4370.01,0.2291335767000623
2017-08-17,1287.61,4280.01,0.5414912824764733,15.55,4280.01,0.3271511123708994
2017-08-18,1284.1,4101.72,0.5476981346702593,14.26,4101.72,0.37743282532125166
2017-08-21,1290.83,4002.0,0.5599896263865362,13.19,4002.0,0.40649656340662815
2017-08-22,1284.33,4092.0,0.5685781336018066,11.35,4092.0,0.3993725353022995
2017-08-23,1289.68,4143.49,0.6035985395824058,12.25,4143.49,0.40915150464136574
2017-08-24,1286.2,4312.03,0.6175678388103016,12.23,4312.03,0.4200878017765296
2017-08-25,1291.03,4360.0,0.6406219339749326,11.28,4360.0,0.5164275758840354
2017-08-28,1309.5,4384.99,0.6753758804983636,11.32,4384.99,0.5950571963544832
2017-08-29,1309.3,4599.0,0.7002770403016785,11.7,4599.0,0.6138934108450654
2017-08-30,1308.36,4581.98,0.7221510965804119,11.22,4581.98,0.6031402139110342
2017-08-31,1321.6,4743.94,0.7470864974647331,10.59,4743.94,0.5713217255889548
2017-09-01,1324.57,4947.99,0.7770334030074542,10.13,4947.99,0.5198445327171413
2017-09-05,1338.36,4432.51,0.8111368088624024,12.23,4432.51,0.5252382408551647
2017-09-06,1333.76,4616.18,0.8289834467369991,11.63,4616.18,0.518494914736967
2017-09-07,1348.8,4624.18,0.8405128961446398,11.55,4624.18,0.5145886739186623
2017-09-08,1346.31,4350.0,0.8516269090117956,12.12,4350.0,0.5198850448804996
2017-09-11,1326.92,4210.72,0.8600852856169299,10.73,4210.72,0.5050064666581382
2017-09-12,1331.54,4164.52,0.8695489937559201,10.58,4164.52,0.4885603318873182
2017-09-13,1322.85,3855.32,0.8762729887629146,10.5,3855.32,0.47842572958286245
2017-09-14,1329.43,3250.4,0.862651577709639,10.44,3250.4,0.476164456898467
2017-09-15,1319.22,3740.02,0.8613242694881345,10.17,3740.02,0.4656337129193114
2017-09-18,1306.63,4100.0,0.8649092163546266,10.15,4100.0,0.44865543547102743
2017-09-19,1311.18,3910.11,0.8670868866163295,10.18,3910.11,0.43777722728969226
2017-09-20,1301.0,3872.06,0.8705415652036743,9.78,3872.06,0.4298194143290748
2017-09-21,1291.01,3617.47,0.8716216463131476,9.67,3617.47,0.41889871407710494
2017-09-22,1296.98,3619.01,0.8718215767079276,9.59,3619.01,0.4096617816013773
2017-09-25,1310.15,3919.78,0.8711470997649826,10.21,3919.78,0.404376333423916
2017-09-26,1293.51,3885.09,0.8704997230742139,10.17,3885.09,0.39423490758303814
2017-09-27,1280.72,4200.0,0.8651510571805727,9.87,4200.0,0.37566747654899507
2017-09-28,1286.91,4189.42,0.8621702950194117,9.55,4189.42,0.35765897664222157
2017-09-29,1279.1,4156.99,0.8580994201315546,9.51,4156.99,0.34052344678738233
2017-10-02,1270.72,4392.71,0.8458495064757948,9.45,4392.71,0.3159770776066476
2017-10-03,1271.6,4307.99,0.8358895606004277,9.51,4307.99,0.29190483993839406
2017-10-04,1274.31,4214.84,0.8289331339964122,9.63,4214.84,0.26910038605720815
2017-10-05,1267.65,4320.04,0.8168978689049173,9.19,4320.04,0.2524892893651227
2017-10-06,1275.3,4362.99,0.8068735642564222,9.65,4362.99,0.23073466277967702
2017-10-09,1283.9,4769.55,0.7927243519627653,10.33,4769.55,0.22954022445150965
2017-10-10,1287.46,4750.0,0.7810374173064715,10.08,4750.0,0.22333730025956627
2017-10-11,1291.7,4814.99,0.7703295485306902,9.85,4814.99,0.21368906750237374
2017-10-12,1293.4,5440.0,0.7498075036683095,9.91,5440.0,0.19375509567471114
2017-10-13,1304.47,5624.8,0.7340424700132216,9.61,5624.8,0.18692911872833778
2017-10-16,1294.0,5754.9,0.7042140013829065,9.91,5754.9,0.1702414831006676
2017-10-17,1284.81,5594.0,0.6683339584785821,10.31,5594.0,0.16667125090147525
2017-10-18,1280.77,5574.44,0.6287810539220906,10.07,5574.44,0.15641704632529305
2017-10-19,1289.4,5704.01,0.5917817723524582,10.05,5704.01,0.13568164609424954
2017-10-20,1280.33,5989.1,0.5358451997069301,9.97,5989.1,0.10447210784847635
2017-10-23,1281.68,5905.99,0.4831280897024676,11.07,5905.99,0.0894106178139869
2017-10-24,1276.33,5525.43,0.4341191263646447,11.16,5525.43,0.07977212054218621
2017-10-25,1277.01,5739.97,0.3756118735391216,11.23,5739.97,0.07243385584869158
2017-10-26,1266.73,5891.61,0.3127379650395468,11.3,5891.61,0.0631854798129136
2017-10-27,1272.6,5780.0,0.2605654236208031,9.8,5780.0,0.02906313972153074
2017-10-30,1275.86,6124.16,0.2071295995733963,10.5,6124.16,-0.0009533765363727856
2017-10-31,1271.2,6445.01,0.13022202768252486,10.18,6445.01,-0.037229373850242255
2017-11-01,1274.01,6783.69,0.0637005982161613,10.2,6783.69,-0.0777248757253519
2017-11-02,1275.61,7039.98,-0.002214767828575561,9.93,7039.98,-0.1231255827014344
2017-11-03,1269.46,7170.01,-0.06425745906335648,9.14,7170.01,-0.1756466432021027
2017-11-06,1281.51,6969.76,-0.10230727751193365,9.4,6969.76,-0.2125135363001917
2017-11-07,1275.46,7126.63,-0.15276898413110335,9.89,7126.63,-0.2375042726387267
2017-11-08,1280.91,7467.96,-0.1993659743773332,9.78,7467.96,-0.268924116931118
2017-11-09,1284.91,7156.0,-0.23696902890477295,10.5,7156.0,-0.28158081838488214
2017-11-10,1276.06,6577.62,-0.29996264662542155,11.29,6577.62,-0.2808651466004528
2017-11-13,1277.61,6535.87,-0.35081084663052664,11.5,6535.87,-0.28577799012974914
2017-11-14,1280.63,6605.0,-0.397582427628705,11.59,6605.0,-0.28486036873371673
2017-11-15,1278.41,7294.0,-0.42779937076369334,13.13,7294.0,-0.22662202563528652
2017-11-16,1278.4,7838.53,-0.4446115240797799,11.76,7838.53,-0.19532165440845653
2017-11-17,1294.33,7714.71,-0.43425944104648107,11.43,7714.71,-0.12164263448477362
2017-11-20,1276.63,8256.01,-0.4474985910908308,10.65,8256.01,-0.06777332183678443
2017-11-21,1280.41,8109.0,-0.4663020832503311,9.73,8109.0,-0.08102188783062055
2017-11-22,1292.05,8250.0,-0.457259459978645,9.88,8250.0,-0.08850712427692327
2017-11-24,1287.83,8215.01,-0.4542643514268081,9.67,8215.01,-0.10332665016027914
2017-11-27,1294.44,9768.71,-0.4277235103471604,9.87,9768.71,-0.09270553620328621
2017-11-28,1293.61,9949.0,-0.41056276186723284,10.03,9949.0,-0.07099745524347584
2017-11-29,1283.49,9935.98,-0.4116420151775448,10.7,9935.98,-0.02191572554926505
2017-11-30,1274.36,9903.0,-0.42919936555395516,11.28,9903.0,0.025211540122522243
2017-12-01,1280.19,10869.84,-0.4309538541333372,11.43,10869.84,0.09656234493421946
2017-12-04,1276.14,11643.98,-0.42987952238482385,11.68,11643.98,0.1787235529056632
2017-12-05,1266.15,11718.35,-0.44619051858229253,11.33,11718.35,0.22184730540061862
2017-12-06,1263.86,14090.0,-0.46162434914813794,11.02,14090.0,0.24772148362748997
2017-12-07,1246.3,17390.01,-0.5067692536759238,10.16,17390.01,0.20854601383820537
2017-12-08,1247.76,16367.03,-0.5428740458211746,9.58,16367.03,0.14707341353960038
2017-12-11,1241.87,16885.76,-0.5817101958582027,9.34,16885.76,0.0745827237931811
2017-12-12,1243.46,17730.12,-0.615391944789046,9.92,17730.12,0.03985641134282362
2017-12-13,1255.37,16689.61,-0.6319681481704252,10.18,16689.61,0.05240481590353475
2017-12-14,1252.78,16749.78,-0.6646329068499182,10.49,16749.78,0.07267939537563595
2017-12-15,1255.18,17738.67,-0.6938319994497094,9.42,17738.67,0.039904059301876356
2017-12-18,1261.31,19039.01,-0.697429904945754,9.53,19039.01,0.024167560508834618
2017-12-19,1261.66,17838.73,-0.7104726739540552,10.03,17838.73,0.01942143073498047
2017-12-20,1265.59,16496.89,-0.7145386849930002,9.72,16496.89,0.003788956906745222
2017-12-21,1266.7,15758.8,-0.7229505335348879,9.62,15758.8,-0.012452333862229803
2017-12-22,1274.61,14210.57,-0.7221826226158762,9.9,14210.57,-0.016777608816315213
2017-12-26,1283.24,15790.88,-0.691321856778725,10.25,15790.88,-0.01727315563777477
2017-12-27,1287.01,15367.08,-0.6576381160602458,10.47,15367.08,-0.012046236991693347
2017-12-28,1294.75,14450.01,-0.6151632748486761,10.18,14450.01,-0.014533519371966765
2017-12-29,1302.45,14565.05,-0.5536613866351185,11.04,14565.05,-0.005178001104299594
2018-01-02,1318.09,14781.51,-0.45270446508415246,9.77,14781.51,-0.029423045484968987
2018-01-03,1312.76,15098.14,-0.3752376889943189,9.15,15098.14,-0.07029028717351862
2018-01-04,1322.9,15144.99,-0.29816659093510434,9.22,15144.99,-0.09381816646693339
2018-01-05,1319.81,16960.01,-0.21684155534927418,9.22,16960.01,-0.12268804145895622
2018-01-08,1320.49,14993.74,-0.16904639224806206,9.52,14993.74,-0.14409527447194292
2018-01-09,1312.58,14480.99,-0.14827754672522422,10.08,14480.99,-0.16244793527618917
2018-01-10,1316.81,14875.18,-0.12341922745572569,9.82,14875.18,-0.18772279418367158
2018-01-11,1322.34,13308.06,-0.10580385221968062,9.88,13308.06,-0.21233764967740063
2018-01-12,1338.34,13820.0,-0.08342578198917072,10.16,13820.0,-0.23371124523054473
2018-01-16,1338.54,11570.01,-0.0502651297220965,11.66,11570.01,-0.2405778537325806
2018-01-17,1327.65,11200.01,-0.043928808812817605,11.91,11200.01,-0.2615780065945645
2018-01-18,1327.1,11305.53,-0.034657759056976455,12.22,11305.53,-0.26687342000034436
2018-01-19,1331.41,11498.99,-0.024094557340285778,11.27,11498.99,-0.2652936602121324
2018-01-22,1333.7,10766.7,-0.011305524036254691,11.03,10766.7,-0.2745831059704403
2018-01-23,1341.01,10824.94,-0.007367877097658521,11.1,10824.94,-0.29050134284228407
2018-01-24,1358.09,11356.79,-0.006928555780164668,11.47,11356.79,-0.30005447693450665
2018-01-25,1347.65,11118.0,-0.01314690313025927,11.58,11118.0,-0.3185115336358765
2018-01-26,1349.76,11086.89,-0.014437986274975358,11.08,11086.89,-0.3334952559566428
2018-01-29,1339.96,11123.01,-0.022564727681512572,13.84,11123.01,-0.3092768780732956
2018-01-30,1338.16,9995.0,-0.03745835963355538,14.79,9995.0,-0.30195656574985846
2018-01-31,1344.7,10099.99,-0.058128005050098235,13.54,10099.99,-0.3118925320574197
2018-02-01,1348.81,9014.23,-0.08663551314522523,13.47,9014.23,-0.33409720147992544
2018-02-02,1332.92,8787.52,-0.12019139970790396,17.31,8787.52,-0.3193124839359662
2018-02-05,1339.21,6905.19,-0.1617173853370882,37.32,6905.19,-0.2565771610788163
2018-02-06,1324.93,7688.46,-0.19047505837168574,29.98,7688.46,-0.2806627455202572
2018-02-07,1318.11,7575.75,-0.21939224856019315,27.73,7575.75,-0.3087120474681057
2018-02-08,1318.88,8218.1,-0.24469648390440496,33.46,8218.1,-0.33098902048702067
2018-02-09,1316.64,8671.01,-0.26701513522247744,29.06,8671.01,-0.3509487027849108
2018-02-12,1322.83,8872.28,-0.295217115217924,25.61,8872.28,-0.37232473971308194
2018-02-13,1329.47,8520.01,-0.319374341360107,24.97,8520.01,-0.3958447565061885
2018-02-14,1350.68,9472.98,-0.3473637816548572,19.26,9472.98,-0.41403188642993655
2018-02-15,1353.2,10031.23,-0.36782890835667975,19.13,10031.23,-0.43349342895833626
2018-02-16,1347.78,10167.49,-0.3874852273409333,19.46,10167.49,-0.45364724356963226
2018-02-20,1329.42,11235.57,-0.4424774171388013,20.6,11235.57,-0.4676653804568281
2018-02-21,1323.86,10454.27,-0.47224101931681095,20.02,10454.27,-0.4855029927571698
2018-02-22,1331.43,9830.0,-0.5032503361474094,18.72,9830.0,-0.5052518187066501
2018-02-23,1328.87,10144.99,-0.5312342275156177,16.49,10144.99,-0.5243624647602237
2018-02-26,1333.1,10300.0,-0.5495565262936738,15.8,10300.0,-0.5435710459899157
2018-02-27,1318.14,10566.57,-0.5767947196878999,18.59,10566.57,-0.5640670292447993
2018-02-28,1317.66,10307.27,-0.6034503197345634,19.85,10307.27,-0.5773422280410625
2018-03-01,1316.16,10895.92,-0.6214292548336762,22.47,10895.92,-0.5903485164914979
2018-03-02,1322.17,11000.0,-0.6432797728650521,19.59,11000.0,-0.6081017059409255
2018-03-05,1319.95,11377.54,-0.6672411093864181,18.73,11377.54,-0.6261181189546478
2018-03-06,1334.06,10700.0,-0.6794114052890007,18.36,10700.0,-0.651379632686345
2018-03-07,1325.49,9920.0,-0.6908902315856338,17.76,9920.0,-0.676590780455759
2018-03-08,1321.96,9304.9,-0.7066153700401177,16.54,9304.9,-0.7018181666763763
2018-03-09,1323.64,9255.0,-0.7295048959847599,14.64,9255.0,-0.7118591746822521
2018-03-12,1322.66,9120.0,-0.7413164045870372,15.78,9120.0,-0.7224270032541436
2018-03-13,1326.02,9145.41,-0.7516794537381423,16.35,9145.41,-0.7324077168520778
2018-03-14,1324.6,8207.03,-0.7644355423656586,17.23,8207.03,-0.7404880773579443
2018-03-15,1315.86,8259.99,-0.7588908211639209,16.59,8259.99,-0.7423461884503635
2018-03-16,1313.0,8275.0,-0.7373530696795788,15.8,8275.0,-0.7392493559763551
2018-03-19,1316.56,8589.0,-0.722859796608879,19.02,8589.0,-0.7435489024015111
2018-03-20,1310.81,8900.0,-0.7020939481706592,18.2,8900.0,-0.7423695376703435
2018-03-21,1331.8,8891.81,-0.6818569278197898,17.86,8891.81,-0.7414398656027429
2018-03-22,1328.58,8715.09,-0.6645506393858561,23.34,8715.09,-0.7420655615292626
2018-03-23,1346.76,8927.1,-0.6488629989524818,24.87,8927.1,-0.7414286605282364
2018-03-26,1353.06,8145.0,-0.6247786006996011,21.03,8145.0,-0.7437498719872453
2018-03-27,1344.31,7793.61,-0.5854435088829609,22.5,7793.61,-0.7459820595625947
2018-03-28,1324.61,7942.72,-0.5311716158695431,22.87,7942.72,-0.7491511095791134
2018-03-29,1324.0,7079.99,-0.47674759664344496,19.97,7079.99,-0.7467585908245339
2018-04-02,1340.96,7045.01,-0.4404978989591102,23.62,7045.01,-0.757523441442001
2018-04-03,1332.45,7424.9,-0.4142919347859311,21.1,7424.9,-0.7623640016814675
2018-04-04,1332.96,6791.68,-0.38411862209290126,20.06,6791.68,-0.7573703959506748
2018-04-05,1326.15,6785.85,-0.31419087153184566,18.94,6785.85,-0.7469445859275057
2018-04-06,1332.89,6619.01,-0.2511639576482716,21.49,6619.01,-0.7415374008694311
2018-04-09,1335.87,6771.13,-0.20549041443963365,21.77,6771.13,-0.7390327608917269
2018-04-10,1339.1,6824.99,-0.16704662988803523,20.47,6824.99,-0.7331190064286771
2018-04-11,1352.91,6942.99,-0.17191883078453962,20.24,6942.99,-0.7245389625624692
2018-04-12,1335.08,7916.0,-0.13325921062589838,18.49,7916.0,-0.7167942578745975
2018-04-13,1345.01,7893.19,-0.12701562243944595,17.41,7893.19,-0.7029217148254697
2018-04-16,1345.54,8048.93,-0.09921215001652427,16.56,8048.93,-0.6849254839674657
2018-04-17,1346.91,7892.1,-0.08021097004197889,15.25,7892.1,-0.6611010080480606
2018-04-18,1348.92,8152.05,-0.03282603905668116,15.6,8152.05,-0.6440415621588218
2018-04-19,1345.18,8274.0,0.018421876271472754,15.96,8274.0,-0.6218748094654056
2018-04-20,1334.72,8866.27,0.0515052208501622,16.88,8866.27,-0.6040437236577779
2018-04-23,1324.0,8931.3,0.037861273256213974,16.34,8931.3,-0.5835201742300743
2018-04-24,1330.28,9650.0,0.014251387853596583,18.02,9650.0,-0.5611616296033983
2018-04-25,1322.94,8865.98,0.0047843309889598114,17.84,8865.98,-0.5359209208362518
2018-04-26,1316.88,9272.11,0.011594864367858256,16.24,9272.11,-0.5199422913834078
2018-04-27,1321.89,8922.55,0.02383305311488921,15.41,8922.55,-0.5027123624741069
2018-04-30,1314.95,9243.82,0.02297614467558294,15.93,9243.82,-0.4871432652237855
2018-05-01,1303.6,9072.29,0.01841327529784603,15.49,9072.29,-0.4646803015773509
2018-05-02,1304.46,9190.48,-0.0012581388084313572,15.97,9190.48,-0.4477391610424333
2018-05-03,1311.24,9725.74,-0.07183703720764131,15.9,9725.74,-0.4318682764675098
2018-05-04,1314.65,9685.0,-0.11768973436027956,14.77,9685.0,-0.41073914917290194
2018-05-07,1313.92,9356.25,-0.16718470984125527,14.75,9356.25,-0.38793231472915185
2018-05-08,1314.08,9177.81,-0.19631003932208493,14.71,9177.81,-0.3599416136520674
2018-05-09,1312.4,9300.08,-0.21177669170251381,13.42,9300.08,-0.34262875884850846
2018-05-10,1321.01,9010.51,-0.23518102811370295,13.23,9010.51,-0.33207831382394754
2018-05-11,1317.68,8403.33,-0.23686268355491613,12.65,8403.33,-0.30662840049108886
2018-05-14,1312.42,8670.0,-0.23153103538914457,12.93,8670.0,-0.30051647382743846
2018-05-15,1290.24,8477.46,-0.1891775781815293,14.63,8477.46,-0.29472908066351866
2018-05-16,1290.22,8344.0,-0.16549634277151987,13.42,8344.0,-0.22165227765594248
2018-05-17,1290.0,8059.0,-0.14292037461828735,13.43,8059.0,-0.17821698286906099
2018-05-18,1291.5,8238.51,-0.12333508832515012,13.42,8238.51,-0.1356724821443012
2018-05-21,1292.29,8393.44,-0.10794891416330796,13.08,8393.44,-0.10787131797201709
2018-05-22,1290.92,7987.7,-0.08069927905984782,13.22,7987.7,-0.09140446919294785
2018-05-23,1293.0,7505.0,-0.0449446680783347,12.58,7505.0,-0.0668915978315837
2018-05-24,1304.47,7584.15,-0.039113426069223536,12.53,7584.15,-0.03382632788010472
2018-05-25,1301.17,7459.11,-0.044068455931105935,13.22,7459.11,-0.015890815176979763
2018-05-29,1297.96,7460.0,-0.061344440695349486,17.02,7460.0,-0.023434193048141903
2018-05-30,1301.03,7380.01,-0.05778533334568373,14.94,7380.01,-0.023379110928946973
2018-05-31,1297.92,7485.0,-0.04131489119570974,15.43,7485.0,-0.05151308566159602
2018-06-01,1292.74,7514.32,-0.028363227695003542,13.46,7514.32,-0.05690268328923523
2018-06-04,1291.58,7487.37,-0.01595247145672409,12.74,7487.37,-0.045166585429788776
2018-06-05,1295.73,7612.51,-0.018247592014764325,12.4,7612.51,-0.023751728180934788
2018-06-06,1296.0,7655.0,-0.00248394264458317,11.64,7655.0,0.0034643959940039606
2018-06-07,1296.72,7684.93,0.011835452498767248,12.13,7684.93,0.003840918891133576
2018-06-08,1298.0,7618.83,0.029448831867068034,12.18,7618.83,-0.004925891243813709
2018-06-11,1299.74,6881.0,0.04378729694273509,12.35,6881.0,-0.041359735337259916
2018-06-12,1295.57,6544.99,0.07320942690890464,12.34,6544.99,-0.04624740916481998
2018-06-13,1299.31,6302.32,0.068941761409437,12.94,6302.32,-0.05048332420562572
2018-06-14,1301.83,6638.49,0.0763705877615229,12.12,6638.49,-0.04495311410644915
2018-06-15,1279.0,6391.22,0.12185911663309713,11.98,6391.22,-0.022161555180588263
2018-06-18,1277.91,6709.02,0.15270544154244256,12.31,6709.02,0.0010057547747020557
2018-06-19,1274.37,6736.41,0.1828813718949079,13.35,6736.41,0.026325475413894676
2018-06-20,1267.7,6756.1,0.21011017399464793,12.79,6756.1,0.04692080789575865
2018-06-21,1266.81,6719.01,0.24104139720654286,14.64,6719.01,0.05345724847698909
2018-06-22,1268.49,6059.82,0.28394581740795827,13.77,6059.82,0.06946872519532583
2018-06-25,1265.0,6246.01,0.32027692985246353,17.33,6246.01,0.05733438458918785
2018-06-26,1258.64,6074.0,0.3585952115133153,15.92,6074.0,0.056976083218941466
2018-06-27,1251.62,6132.17,0.3974391408563377,17.91,6132.17,0.03307821140995869
2018-06-28,1247.88,5851.66,0.42844715294831687,16.85,5851.66,0.015608128392242609
2018-06-29,1252.25,6202.36,0.4478341680655149,16.09,6202.36,0.0060099934416815185
2018-07-02,1241.58,6611.79,0.44940031369963906,15.6,6611.79,-0.022902437595171504
2018-07-03,1252.43,6502.62,0.46457517253351843,16.14,6502.62,-0.07586633474064268
2018-07-05,1257.33,6532.95,0.49274549221431496,14.97,6532.95,-0.08449436911592466
2018-07-06,1254.2,6600.0,0.5119261431516913,13.37,6600.0,-0.08004002729240536
2018-07-09,1257.37,6664.01,0.5397469047255287,12.69,6664.01,-0.08054951073241058
2018-07-10,1255.23,6303.7,0.5600678884900161,12.64,6303.7,-0.050847466526391924
2018-07-11,1241.76,6390.04,0.5917971612446871,13.63,6390.04,-0.018601357937119038
2018-07-12,1246.77,6249.75,0.6201102447393886,12.58,6249.75,0.004978121395697348
2018-07-13,1241.0,6216.29,0.6569870558002734,12.18,6216.29,0.048259093113145045
2018-07-16,1240.07,6728.81,0.6848382519928833,12.83,6728.81,0.07698011602631923
2018-07-17,1227.12,7315.01,0.6978927205508266,12.06,7315.01,0.12491724052547672
2018-07-18,1226.43,7378.99,0.7201637611943998,12.1,7378.99,0.1760686939163123
2018-07-19,1222.4,7470.01,0.705305235240715,12.87,7470.01,0.22098795384995173
2018-07-20,1231.37,7334.46,0.7044638787086173,12.86,7334.46,0.2680895065880905
2018-07-23,1224.15,7720.09,0.6885679868991116,12.62,7720.09,0.26708233420116767
2018-07-24,1224.15,8385.5,0.6594396781628569,12.41,8385.5,0.25435674397090596
2018-07-25,1231.16,8157.15,0.6396054746242346,12.29,8157.15,0.2409398531017887
2018-07-26,1222.27,7931.99,0.6169243899582006,12.14,7931.99,0.23306815054602387
2018-07-27,1222.97,8184.21,0.5767993365198361,13.03,8184.21,0.2236121317991567
2018-07-30,1221.3,8170.01,0.5368914826768811,14.26,8170.01,0.21731903602580613
2018-07-31,1223.41,7727.27,0.4997553678709263,12.83,7727.27,0.1939335712942863
2018-08-01,1215.49,7603.99,0.47176573367359426,13.15,7603.99,0.17279027468289246
2018-08-02,1207.56,7533.92,0.4401034131854039,12.19,7533.92,0.11113490389095061
2018-08-03,1213.03,7414.08,0.41434886926800885,11.64,7414.08,0.07096227894362006
2018-08-06,1206.1,6938.0,0.3975457626866951,11.27,6938.0,0.04425549331304654
2018-08-07,1210.64,6718.22,0.3921923434836472,10.93,6718.22,0.03952547876049009
2018-08-08,1213.2,6282.5,0.39238929657188476,10.85,6282.5,0.02937695838052291
2018-08-09,1211.97,6546.45,0.3782294914663608,11.27,6546.45,0.016274879254787045
2018-08-10,1210.85,6146.01,0.36609766836263835,13.16,6146.01,-0.025132740597724187
2018-08-13,1193.24,6253.67,0.35607652955820046,14.78,6253.67,-0.10329960257187645
2018-08-14,1193.63,6195.01,0.3462936624492459,13.31,6195.01,-0.14371937655063355
2018-08-15,1174.28,6269.01,0.3346747104873469,14.64,6269.01,-0.19540136499654145
2018-08-16,1173.56,6315.9,0.31517777720238954,13.45,6315.9,-0.23521385348065355
2018-08-17,1184.35,6585.49,0.2960410070469763,12.64,6585.49,-0.243899820760094
2018-08-20,1190.17,6258.74,0.28053887366796443,12.49,6258.74,-0.24102559999880765
2018-08-21,1195.72,6475.89,0.2728850606304289,12.86,6475.89,-0.23092601151680667
2018-08-22,1195.11,6359.99,0.2676107586727483,12.25,6359.99,-0.21936704932430015
2018-08-23,1184.92,6526.36,0.2606300916851275,12.41,6526.36,-0.24605273385379733
2018-08-24,1205.55,6690.88,0.24282552274636776,11.99,6690.88,-0.2486628786236808
2018-08-27,1210.98,6911.9,0.21488321160529308,12.16,6911.9,-0.25405257498088973
2018-08-28,1200.86,7071.01,0.18668888028641242,12.5,7071.01,-0.26491400013921124
2018-08-29,1206.26,7030.9,0.16866817113661753,12.25,7030.9,-0.2721092022231507
2018-08-30,1199.51,6983.0,0.1441161242567717,13.53,6983.0,-0.27743659450137
2018-08-31,1200.71,7015.01,0.1225605271513952,12.86,7015.01,-0.27432415753739914
2018-09-04,1191.0,7360.0,0.07247084688674515,13.16,7360.0,-0.26940469544788703
2018-09-05,1196.3,6687.96,0.059041606607938224,13.91,6687.96,-0.27249363842243046
2018-09-06,1199.77,6495.0,0.04470580075080417,14.65,6495.0,-0.3274237441491432
2018-09-07,1195.36,6395.01,0.03251567055546331,14.88,6395.01,-0.35440956112316296
2018-09-10,1195.43,6300.0,0.021808801602234085,14.16,6300.0,-0.39090559911728495
2018-09-11,1197.55,6282.53,0.0009018000353774644,13.22,6282.53,-0.39538113538853
2018-09-12,1205.45,6326.0,-0.02960123471069488,13.14,6326.0,-0.3920054037869627
2018-09-13,1200.7,6485.99,-0.06866307404960391,12.37,6485.99,-0.381475656089698
2018-09-14,1193.31,6478.04,-0.10876203166401233,12.07,6478.04,-0.35991786441724316
2018-09-17,1200.53,6250.7,-0.10838824411094226,13.68,6250.7,-0.3529808519498445
2018-09-18,1197.61,6335.7,-0.09031073889101714,12.79,6335.7,-0.3399423294760508
2018-09-19,1203.58,6386.94,-0.059288049686830734,11.75,6386.94,-0.326635579443243
2018-09-20,1206.76,6493.11,-0.050755043741259935,11.8,6493.11,-0.3220949391092256
2018-09-21,1199.09,6750.0,-0.03279515863321901,11.68,6750.0,-0.3230519757451064
2018-09-24,1198.48,6582.09,-0.027582299382190315,12.2,6582.09,-0.32233372693556434
2018-09-25,1200.91,6436.89,-0.02188583189272794,12.42,6436.89,-0.326718568842903
2018-09-26,1194.06,6455.66,-0.015717549738487206,12.89,6455.66,-0.3259491781691361
2018-09-27,1182.42,6680.01,-0.012203635784296557,12.41,6680.01,-0.32443258380116957
2018-09-28,1191.69,6620.01,0.02918968371038771,12.12,6620.01,-0.3210102055142117
2018-10-01,1187.73,6572.83,0.06348243929328219,12.0,6572.83,-0.31800771477411977
2018-10-02,1202.68,6498.46,0.10401697945379546,12.05,6498.46,-0.30810134361279423
2018-10-03,1196.92,6466.03,0.14080665216823893,11.61,6466.03,-0.28162426517063865
2018-10-04,1199.26,6547.45,0.18907106406255417,14.22,6547.45,-0.2598817830038852
2018-10-05,1202.45,6593.94,0.22685982587007572,14.82,6593.94,-0.2296065610764551
2018-10-08,1187.62,6608.07,0.24034581663609397,15.69,6608.07,-0.17475983000745351
2018-10-09,1189.17,6589.48,0.2671207484744093,15.95,6589.48,-0.14935821358021403
2018-10-10,1194.36,6524.56,0.29455281798993604,22.96,6524.56,-0.13937918465403865
2018-10-11,1223.73,6154.69,0.30851963132710636,24.98,6154.69,-0.18446275222794628
2018-10-12,1217.53,6188.01,0.32368970374198314,21.31,6188.01,-0.21438838613597339
2018-10-15,1226.54,6440.42,0.3383169410602329,21.3,6440.42,-0.22417571080444676
2018-10-16,1224.03,6457.11,0.38541410622738137,17.62,6457.11,-0.23293659113518117
2018-10-17,1222.28,6443.7,0.4105202268187853,17.4,6443.7,-0.24582250264807418
2018-10-18,1225.01,6394.96,0.45257010330818165,20.06,6394.96,-0.2577606250630924
2018-10-19,1225.86,6382.99,0.4876233453514848,19.89,6382.99,-0.2760912397008541
2018-10-22,1221.53,6407.65,0.4944830617489475,19.64,6407.65,-0.2958933264706341
2018-10-23,1230.17,6395.14,0.4556195463106491,20.71,6395.14,-0.3059588789768349
2018-10-24,1233.58,6415.98,0.4123073351475714,25.23,6415.98,-0.3027352860512155
2018-10-25,1231.6,6395.58,0.3727405107875801,24.22,6395.58,-0.30290696511049636
2018-10-26,1233.17,6404.87,0.3299927323785869,24.16,6404.87,-0.30512395741647497
2018-10-29,1229.35,6266.0,0.28132833010358377,24.7,6266.0,-0.3151322147109534
2018-10-30,1222.59,6267.63,0.2280168300266866,23.35,6267.63,-0.3220778825806709
2018-10-31,1214.14,6304.18,0.15998617755598815,21.23,6304.18,-0.32915493458011225
